player_id,player_name,projection_year,age,BB_pct_proj,K_pct_proj,HR_pct_proj,ISO_proj,wOBA_proj,BB_pct_prior,BB_pct_lgavg,K_pct_prior,K_pct_lgavg,HR_pct_prior,HR_pct_lgavg,ISO_prior,ISO_lgavg,wOBA_prior,wOBA_lgavg,BB_pct_actual,K_pct_actual,HR_pct_actual,ISO_actual,wOBA_actual
10008,김선빈,2021,32,0.0936158198817836,0.07792553825641652,0.007995996135916741,0.0847431484915924,0.33909538421176316,,0.1012556283632902,,0.1506021891130065,,0.030603653402643,,0.1693490866493392,,0.3700475894131859,0.0992907801418439,0.0691489361702127,0.0088652482269503,0.094,0.3450886524822695
10014,안치홍,2021,31,0.07938575369674983,0.11093420994730299,0.02867644204458753,0.16332249551622846,0.3619721581980209,0.0760869565217391,0.1012556283632902,0.1021739130434782,0.1506021891130065,0.017391304347826,0.030603653402643,0.127,0.1693490866493392,0.3359347826086957,0.3700475894131859,0.1061224489795918,0.1183673469387755,0.0204081632653061,0.152,0.3628775510204082
10035,이용규,2021,36,0.11329517754428285,0.09490273388612089,0.004802069557152867,0.0629193584071576,0.33848944087513744,0.1211498973305954,0.1012556283632902,0.0739219712525667,0.1506021891130065,0.002053388090349,0.030603653402643,0.051,0.1693490866493392,0.3281724845995893,0.3700475894131859,0.129798903107861,0.0840950639853747,0.0018281535648994,0.077,0.3414259597806215
10106,최정,2021,34,0.12134998918966698,0.19427058956211685,0.054534369013361304,0.25085509067588097,0.3932839995314632,0.1356238698010849,0.1012556283632902,0.1772151898734177,0.1506021891130065,0.0596745027124773,0.030603653402643,0.268,0.1693490866493392,0.4032911392405063,0.3700475894131859,0.1513513513513513,0.1837837837837838,0.063063063063063,0.284,0.4162702702702702
10165,양의지,2021,34,0.09316314958199833,0.10012068384092492,0.04834660304879641,0.2338738846000314,0.4240844049092203,0.0871212121212121,0.1012556283632902,0.0890151515151515,0.1506021891130065,0.0625,0.030603653402643,0.2749999999999999,0.1693490866493392,0.4294507575757575,0.3700475894131859,0.1210526315789473,0.1052631578947368,0.0526315789473684,0.2559999999999999,0.426578947368421
10170,최재훈,2021,32,0.12209485197692954,0.1379199567169187,0.009007594568741586,0.08082863617315864,0.34215183571288965,,0.1012556283632902,,0.1506021891130065,,0.030603653402643,,0.1693490866493392,,0.3700475894131859,0.1541755888650963,0.145610278372591,0.0149892933618843,0.1119999999999999,0.3564025695931477
10180,이원석,2021,38,0.08342459296308893,0.179328679951403,0.03978842308062275,0.19719137346745194,0.35138875303070255,,0.1012556283632902,,0.1506021891130065,,0.030603653402643,,0.1693490866493392,,0.3700475894131859,0.125,0.1666666666666666,0.01875,0.1149999999999999,0.3110625
10182,최주환,2021,33,0.09052492243073065,0.13319518801098124,0.026133689791209225,0.16825492622175306,0.36995691519093477,0.0818815331010452,0.1012556283632902,0.1149825783972125,0.1506021891130065,0.0278745644599303,0.030603653402643,0.1669999999999999,0.1693490866493392,0.3651742160278745,0.3700475894131859,0.1127659574468085,0.1787234042553191,0.0382978723404255,0.173,0.3478085106382979
10187,김현수,2021,33,0.10131416146681621,0.10035772417494562,0.026660215238146084,0.16614937049694056,0.3819260653383473,0.1017770597738287,0.1012556283632902,0.08562197092084,0.1506021891130065,0.0355411954765751,0.030603653402643,0.192,0.1693490866493392,0.3996445880452342,0.3700475894131859,0.1294117647058823,0.0705882352941176,0.0285714285714285,0.15,0.3588067226890756
10189,박건우,2021,31,0.08763502733847608,0.11641263327590701,0.02094768242007593,0.14447997886489994,0.3606600975641334,0.0762250453720508,0.1012556283632902,0.1179673321234119,0.1506021891130065,0.0254083484573502,0.030603653402643,0.1679999999999999,0.1693490866493392,0.3656624319419237,0.3700475894131859,0.0952380952380952,0.1371428571428571,0.0114285714285714,0.1159999999999999,0.3724380952380952
10232,강민호,2021,36,0.08872310085716172,0.20565287109534958,0.043017625808961985,0.1972159871760939,0.369281792106067,,0.1012556283632902,,0.1506021891130065,,0.030603653402643,,0.1693490866493392,,0.3700475894131859,0.0974025974025974,0.1147186147186147,0.0389610389610389,0.187,0.365995670995671
10235,장성우,2021,32,0.0883006998653863,0.1424230873209415,0.027246868903860834,0.1332613291162794,0.3247725075186374,0.0835164835164835,0.1012556283632902,0.1406593406593406,0.1506021891130065,0.0285714285714285,0.030603653402643,0.1349999999999999,0.1693490866493392,0.3234285714285714,0.3700475894131859,0.1304347826086956,0.15,0.0304347826086956,0.143,0.3144565217391304
10251,이대호,2021,39,0.07666644597063339,0.12701285434277942,0.03904186196178148,0.18813302437163512,0.36990805282992106,0.0867430441898527,0.1012556283632902,0.1112929623567921,0.1506021891130065,0.0327332242225859,0.030603653402643,0.16,0.1693490866493392,0.352291325695581,0.3700475894131859,0.0731182795698924,0.1075268817204301,0.0408602150537634,0.162,0.3463010752688172
10253,정훈,2021,34,0.11392614651169942,0.18086240972917772,0.022405792602875667,0.1334309399670915,0.3552808109499683,0.1176470588235294,0.1012556283632902,0.1785714285714285,0.1506021891130065,0.0231092436974789,0.030603653402643,0.132,0.1693490866493392,0.3581302521008403,0.3700475894131859,0.1212121212121212,0.1586452762923351,0.0249554367201426,0.146,0.3625490196078431
10261,손아섭,2021,33,0.10468920267442339,0.13456934057184977,0.02022211274046158,0.13566387242207653,0.37150968910706506,0.099836333878887,0.1012556283632902,0.0916530278232405,0.1506021891130065,0.0180032733224222,0.030603653402643,0.141,0.1693490866493392,0.3965302782324059,0.3700475894131859,0.1,0.1098360655737704,0.0049180327868852,0.078,0.351360655737705
10266,전준우,2021,35,0.08134128857432446,0.12992339171751352,0.03948786889234478,0.19410335315893315,0.37009170025691124,0.0828025477707006,0.1012556283632902,0.125796178343949,0.1506021891130065,0.0414012738853503,0.030603653402643,0.2029999999999999,0.1693490866493392,0.3606369426751592,0.3700475894131859,0.08562197092084,0.1147011308562197,0.011308562197092,0.121,0.3828756058158319
10344,최형우,2021,37,0.12187402091406936,0.15514778803968463,0.03859515799799086,0.2053672484842759,0.4099595012804589,0.1166666666666666,0.1012556283632902,0.1683333333333333,0.1506021891130065,0.0466666666666666,0.030603653402643,0.236,0.1693490866493392,0.4420333333333334,0.3700475894131859,0.1502242152466367,0.1502242152466367,0.0269058295964125,0.142,0.330695067264574
10400,오재일,2021,35,0.11299374393841899,0.19693340179757446,0.03679338366432769,0.1904825808324419,0.3737816957555996,0.1142322097378277,0.1012556283632902,0.1722846441947565,0.1506021891130065,0.0299625468164794,0.030603653402643,0.1699999999999999,0.1693490866493392,0.3828464419475655,0.3700475894131859,0.1198347107438016,0.2190082644628099,0.0516528925619834,0.227,0.3797107438016529
10407,황재균,2021,34,0.08775846455482587,0.17157366374747043,0.03578573018247747,0.19472747654042633,0.3693017221018221,0.0783333333333333,0.1012556283632902,0.1633333333333333,0.1506021891130065,0.035,0.030603653402643,0.2,0.1693490866493392,0.3813333333333333,0.3700475894131859,0.0907297830374753,0.1814595660749507,0.019723865877712,0.111,0.3373175542406312
10470,박병호,2021,35,0.13936543300029453,0.22138698142531932,0.06690074321144479,0.2958464158533367,0.43275966586409087,,0.1012556283632902,,0.1506021891130065,,0.030603653402643,,0.1693490866493392,,0.3700475894131859,0.0985324947589098,0.2955974842767295,0.0419287211740041,0.2029999999999999,0.3316981132075471
10475,오지환,2021,31,0.09512474721931999,0.2035319294449248,0.015902415145358072,0.12896467264536127,0.32908716994312937,0.0761421319796954,0.1012556283632902,0.1962774957698815,0.1506021891130065,0.0169204737732656,0.030603653402643,0.161,0.1693490866493392,0.3569204737732656,0.3700475894131859,0.1015037593984962,0.1541353383458646,0.0150375939849624,0.1019999999999999,0.3087218045112783
10643,김재환,2021,33,0.1263689854228602,0.22119202015755848,0.04194452557805192,0.20762069804233188,0.37716223050292436,0.1482084690553746,0.1012556283632902,0.250814332247557,0.1506021891130065,0.0488599348534201,0.030603653402643,0.2279999999999999,0.1693490866493392,0.3784201954397394,0.3700475894131859,0.1431095406360424,0.2243816254416961,0.0477031802120141,0.2269999999999999,0.3852650176678445
10815,한동민,2021,32,0.10369606047821274,0.20291776743049827,0.04250283407081313,0.20163855359095775,0.3696697936343451,,0.1012556283632902,,0.1506021891130065,,0.030603653402643,,0.1693490866493392,,0.3700475894131859,0.1156069364161849,0.1849710982658959,0.0597302504816955,0.256,0.3914258188824663
10855,서건창,2021,32,0.12452766699498127,0.10641628131542785,0.007472526076220815,0.0954559204737852,0.34342251849867295,0.1529411764705882,0.1012556283632902,0.0974789915966386,0.1506021891130065,0.0084033613445378,0.030603653402643,0.1089999999999999,0.1693490866493392,0.3462016806722688,0.3700475894131859,0.115,0.13,0.01,0.09,0.3127166666666666
10892,구자욱,2021,28,0.08328309835111701,0.18029370434628716,0.030826509694704834,0.17445684077971044,0.36559904970741064,0.1,0.1012556283632902,0.1784313725490196,0.1506021891130065,0.0294117647058823,0.030603653402643,0.1709999999999999,0.1693490866493392,0.3779411764705882,0.3700475894131859,0.0786885245901639,0.160655737704918,0.0360655737704918,0.213,0.3778688524590164
11162,나성범,2021,32,0.08345703951758475,0.22176686252268007,0.04434567703460001,0.22625860634109835,0.40530817971414707,0.0839041095890411,0.1012556283632902,0.2534246575342466,0.1506021891130065,0.0582191780821917,0.030603653402643,0.2719999999999999,0.1693490866493392,0.4250856164383562,0.3700475894131859,0.0609951845906902,0.2487961476725521,0.0529695024077046,0.2279999999999999,0.3663242375601926
11190,박해민,2021,31,0.0900746356167873,0.14334411501167071,0.013889508470226027,0.10723363318612181,0.3136258467567934,0.0720887245841035,0.1012556283632902,0.1423290203327172,0.1506021891130065,0.0203327171903881,0.030603653402643,0.125,0.1693490866493392,0.3313308687615526,0.3700475894131859,0.1273062730627306,0.1512915129151291,0.0092250922509225,0.086,0.3365129151291512
11212,배정대,2021,26,0.11087153652902153,0.21669297056770168,0.022506931620103338,0.13624230676691293,0.3530588866710403,0.1105691056910569,0.1012556283632902,0.2308943089430894,0.1506021891130065,0.0211382113821138,0.030603653402643,0.131,0.1693490866493392,0.3495934959349594,0.3700475894131859,0.1092436974789916,0.2218487394957983,0.0201680672268907,0.119,0.3276638655462185
11215,채은성,2021,31,0.06663356531351643,0.1460012167372452,0.029792523183241458,0.14885832347567976,0.35352771456346693,0.0689655172413793,0.1012556283632902,0.1487068965517241,0.1506021891130065,0.0323275862068965,0.030603653402643,0.159,0.1693490866493392,0.3517456896551724,0.3700475894131859,0.0848214285714285,0.1785714285714285,0.0357142857142857,0.176,0.356986607142857
11334,심우준,2021,26,0.07642551493818579,0.17698699601455684,0.009590709898638167,0.08135266186775804,0.27768596386409544,0.0691588785046729,0.1012556283632902,0.1831775700934579,0.1506021891130065,0.005607476635514,0.030603653402643,0.065,0.1693490866493392,0.2589719626168224,0.3700475894131859,0.0695652173913043,0.1413043478260869,0.0130434782608695,0.1029999999999999,0.3006304347826087
12546,홍창기,2021,28,0.14922471988745017,0.16873213011200286,0.013015179674552601,0.13834203366698195,0.36514761257191414,0.1637080867850098,0.1012556283632902,0.1715976331360946,0.1506021891130065,0.009861932938856,0.030603653402643,0.1379999999999999,0.1693490866493392,0.369585798816568,0.3700475894131859,0.1674347158218126,0.1459293394777265,0.0061443932411674,0.0799999999999999,0.3932258064516129
12905,김혜성,2021,22,0.08339121224862131,0.16099690164940217,0.016978898660992833,0.1300061866425594,0.34050934855410714,0.0831826401446654,0.1012556283632902,0.1699819168173598,0.1506021891130065,0.0126582278481012,0.030603653402643,0.114,0.1693490866493392,0.3282640144665461,0.3700475894131859,0.1023622047244094,0.152755905511811,0.0047244094488188,0.063,0.3311653543307087
12906,이정후,2021,23,0.08364699380662068,0.07968683561847235,0.021336544787889062,0.1621952976341756,0.3881488173264375,0.0956239870340356,0.1012556283632902,0.0761750405186385,0.1506021891130065,0.0243111831442463,0.030603653402643,0.191,0.1693490866493392,0.3972447325769854,0.3700475894131859,0.1139705882352941,0.0680147058823529,0.0128676470588235,0.162,0.4167279411764705
13137,정은원,2021,21,0.0781744694501394,0.15423496160840702,0.01710113868444475,0.12829700339571906,0.3195764477891388,,0.1012556283632902,,0.1506021891130065,,0.030603653402643,,0.1693490866493392,,0.3700475894131859,0.1726973684210526,0.1726973684210526,0.0098684210526315,0.101,0.3569736842105263
13145,한동희,2021,22,0.1034894825855194,0.17155271709098585,0.03308039246877184,0.16660737395172315,0.3584815722286113,0.1073446327683615,0.1012556283632902,0.1826741996233521,0.1506021891130065,0.032015065913371,0.030603653402643,0.1579999999999999,0.1693490866493392,0.3498681732580038,0.3700475894131859,0.1229838709677419,0.1915322580645161,0.034274193548387,0.176,0.3561895161290322
13168,강백호,2021,21,0.10683745126941512,0.17005808125150298,0.038417241188825196,0.2049033215834945,0.40417273414385224,0.1149825783972125,0.1012556283632902,0.1620209059233449,0.1506021891130065,0.0400696864111498,0.030603653402643,0.214,0.1693490866493392,0.4150348432055749,0.3700475894131859,0.164274322169059,0.1355661881977671,0.0255183413078149,0.174,0.4237161084529506
13927,페르난데스,2021,33,0.09660963489091687,0.08139876919903025,0.02399690921730106,0.13703529921220312,0.38186761765441646,0.0868263473053892,0.1012556283632902,0.0628742514970059,0.1506021891130065,0.0314371257485029,0.030603653402643,0.1569999999999999,0.1693490866493392,0.3935928143712575,0.3700475894131859,0.1053484602917342,0.0567260940032414,0.0243111831442463,0.128,0.3691085899513776
14224,터커,2021,31,0.12113166925820375,0.1120169876932571,0.04517779342430313,0.22525242741620544,0.39582279770609785,0.1204437400950871,0.1012556283632902,0.1061806656101426,0.1506021891130065,0.0507131537242472,0.030603653402643,0.251,0.1693490866493392,0.4129635499207607,0.3700475894131859,0.1131725417439703,0.1224489795918367,0.0166975881261595,0.1129999999999999,0.3105380333951762
14587,최지훈,2021,24,0.07727738852705322,0.1478294944715674,0.008789030988392649,0.09019738322170567,0.2984534461332795,0.073076923076923,0.1012556283632902,0.1538461538461538,0.1506021891130065,0.0019230769230769,0.030603653402643,0.068,0.1693490866493392,0.2859615384615384,0.3700475894131859,0.095505617977528,0.1329588014981273,0.0093632958801498,0.0999999999999999,0.3114044943820224
14599,알테어,2021,30,0.0862883538515544,0.2523717487552897,0.05168789309899968,0.24019634916634408,0.3761055110731385,0.0842490842490842,0.1012556283632902,0.2728937728937728,0.1506021891130065,0.0567765567765567,0.030603653402643,0.263,0.1693490866493392,0.3843589743589743,0.3700475894131859,0.1008849557522123,0.2761061946902655,0.0566371681415929,0.242,0.3786017699115044
14629,마차도,2021,29,0.09718964335175474,0.11467112004230695,0.02068299323224807,0.13231044238463205,0.3332095999183936,0.0964285714285714,0.1012556283632902,0.1071428571428571,0.1506021891130065,0.0214285714285714,0.030603653402643,0.1419999999999999,0.1693490866493392,0.3412321428571428,0.3700475894131859,0.1076066790352504,0.1205936920222634,0.0092764378478664,0.0819999999999999,0.3216326530612245
10008,김선빈,2022,33,0.10426848237107676,0.07779699309722163,0.005297109526524432,0.07596971261580757,0.3277811753735048,0.0992907801418439,0.1135173024422637,0.0691489361702127,0.1577510514277282,0.0088652482269503,0.0258983250940751,0.094,0.1479490149782336,0.3450886524822695,0.3550339408249096,0.110732538330494,0.080068143100511,0.0051107325383304,0.063,0.3246848381601362
10014,안치홍,2022,32,0.08991912227062746,0.11323820423092382,0.023205773593076556,0.15241007582304392,0.3585058107901143,0.1061224489795918,0.1135173024422637,0.1183673469387755,0.1577510514277282,0.0204081632653061,0.0258983250940751,0.152,0.1479490149782336,0.3628775510204082,0.3550339408249096,0.090747330960854,0.092526690391459,0.0249110320284697,0.152,0.3430249110320285
10106,최정,2022,35,0.13518176310119745,0.1753903567089835,0.053256209283195764,0.24525674880251416,0.39565446150533923,0.1513513513513513,0.1135173024422637,0.1837837837837838,0.1577510514277282,0.063063063063063,0.0258983250940751,0.284,0.1479490149782336,0.4162702702702702,0.3550339408249096,0.1306930693069307,0.1900990099009901,0.0514851485148514,0.239,0.3892277227722772
10165,양의지,2022,35,0.10651255377839144,0.10476862201510923,0.04912983825853706,0.235033903616266,0.4162377333251822,0.1210526315789473,0.1135173024422637,0.1052631578947368,0.1577510514277282,0.0526315789473684,0.0258983250940751,0.2559999999999999,0.1479490149782336,0.426578947368421,0.3550339408249096,0.1176470588235294,0.0941176470588235,0.0392156862745098,0.197,0.3760196078431372
10184,허경민,2022,32,0.07039580976590362,0.07579706568614523,0.012162977195451462,0.1029618870865997,0.3415844701970441,,0.1135173024422637,,0.1577510514277282,,0.0258983250940751,,0.1479490149782336,,0.3550339408249096,0.0730223123732251,0.0811359026369168,0.0162271805273833,0.109,0.3367748478701826
10187,김현수,2022,34,0.10979716017315798,0.09290963903628022,0.026215346734485112,0.15397420914457585,0.36537734500995117,0.1294117647058823,0.1135173024422637,0.0705882352941176,0.1577510514277282,0.0285714285714285,0.0258983250940751,0.15,0.1479490149782336,0.3588067226890756,0.3550339408249096,0.1175496688741721,0.1026490066225165,0.0380794701986755,0.187,0.372317880794702
10189,박건우,2022,32,0.09641653429406154,0.1258131716425887,0.016851628071041392,0.13387703807985593,0.3635100359481237,0.0952380952380952,0.1135173024422637,0.1371428571428571,0.1577510514277282,0.0114285714285714,0.0258983250940751,0.1159999999999999,0.1479490149782336,0.3724380952380952,0.3550339408249096,0.0950323974082073,0.1339092872570194,0.0215982721382289,0.122,0.3838444924406048
10195,정수빈,2022,32,0.10677800326979511,0.11280374908068629,0.005432611327282423,0.08279189090113998,0.3206314587510344,,0.1135173024422637,,0.1577510514277282,,0.0258983250940751,,0.1479490149782336,,0.3550339408249096,0.0857142857142857,0.123076923076923,0.0065934065934065,0.072,0.2905274725274725
10251,이대호,2022,40,0.07606903417066146,0.12261051707381285,0.0354960495990562,0.16495871269340368,0.34986877699299695,0.0731182795698924,0.1135173024422637,0.1075268817204301,0.1577510514277282,0.0408602150537634,0.0258983250940751,0.162,0.1479490149782336,0.3463010752688172,0.3550339408249096,0.0727580372250423,0.0947546531302876,0.038917089678511,0.1709999999999999,0.3840778341793571
10261,손아섭,2022,34,0.0980903261932745,0.1270128375543467,0.011542283332768168,0.10421043631272678,0.35767620806900374,0.1,0.1135173024422637,0.1098360655737704,0.1577510514277282,0.0049180327868852,0.0258983250940751,0.078,0.1479490149782336,0.351360655737705,0.3550339408249096,0.0956239870340356,0.1231766612641815,0.006482982171799,0.0899999999999999,0.3191734197730956
10266,전준우,2022,36,0.08463089370461557,0.1309912077937438,0.027218729345107204,0.16103288565699936,0.3658248709921759,0.08562197092084,0.1135173024422637,0.1147011308562197,0.1577510514277282,0.011308562197092,0.0258983250940751,0.121,0.1479490149782336,0.3828756058158319,0.3550339408249096,0.0676982591876208,0.1411992263056092,0.0212765957446808,0.141,0.3470019342359768
10344,최형우,2022,38,0.13041106773314112,0.16120529695243646,0.03476302169587888,0.1886913426551345,0.38196040362184613,0.1502242152466367,0.1135173024422637,0.1502242152466367,0.1577510514277282,0.0269058295964125,0.0258983250940751,0.142,0.1479490149782336,0.330695067264574,0.3550339408249096,0.1377358490566037,0.1735849056603773,0.0264150943396226,0.1569999999999999,0.3506037735849056
10387,박동원,2022,32,0.11254317400334296,0.22374844938095756,0.040730146924987935,0.1928562020738862,0.34352401109480685,0.1101871101871102,0.1135173024422637,0.237006237006237,0.1577510514277282,0.0457380457380457,0.0258983250940751,0.211,0.1479490149782336,0.349022869022869,0.3550339408249096,0.1006711409395973,0.2125279642058165,0.0402684563758389,0.194,0.3357046979865772
10400,오재일,2022,36,0.11388632964854795,0.2014347945090297,0.03997336266080399,0.19665022605004956,0.37397485477661363,0.1198347107438016,0.1135173024422637,0.2190082644628099,0.1577510514277282,0.0516528925619834,0.0258983250940751,0.227,0.1479490149782336,0.3797107438016529,0.3550339408249096,0.1063432835820895,0.2481343283582089,0.0391791044776119,0.2229999999999999,0.3624626865671642
10407,황재균,2022,35,0.09170898222001331,0.16752080297104735,0.027101323260262843,0.1480465976533764,0.3494785852016683,0.0907297830374753,0.1135173024422637,0.1814595660749507,0.1577510514277282,0.019723865877712,0.0258983250940751,0.111,0.1479490149782336,0.3373175542406312,0.3550339408249096,0.0912220309810671,0.1703958691910499,0.0172117039586919,0.118,0.3184165232358003
10470,박병호,2022,36,0.12379521243806237,0.2561682500557174,0.05724250378619146,0.26061185957380584,0.39179220395059083,0.0985324947589098,0.1135173024422637,0.2955974842767295,0.1577510514277282,0.0419287211740041,0.0258983250940751,0.2029999999999999,0.1479490149782336,0.3316981132075471,0.3550339408249096,0.082135523613963,0.2689938398357289,0.0718685831622176,0.284,0.3902874743326489
10475,오지환,2022,32,0.09706156114735423,0.17952474561534293,0.015129964776327342,0.12174502422593741,0.3226368718415468,0.1015037593984962,0.1135173024422637,0.1541353383458646,0.1577510514277282,0.0150375939849624,0.0258983250940751,0.1019999999999999,0.1479490149782336,0.3087218045112783,0.3550339408249096,0.1089630931458699,0.18804920913884,0.0439367311072056,0.2009999999999999,0.3610544815465729
10643,김재환,2022,34,0.1336961051831683,0.2279245279861918,0.039413269973960684,0.19874287196785737,0.3678834099223806,0.1431095406360424,0.1135173024422637,0.2243816254416961,0.1577510514277282,0.0477031802120141,0.0258983250940751,0.2269999999999999,0.1479490149782336,0.3852650176678445,0.3550339408249096,0.1179883945841392,0.2572533849129594,0.0444874274661508,0.212,0.3509477756286266
