player_id,player_name,season,team,G,GS,IP,TBF,W,L,S,HD,H,HR,BB,SO,ERA,WHIP,WAR,FIP,RA9,rRA9,rRA9pf,K_pct,BB_pct,HR_per9,K_minus_BB,K_pct_reg,BB_pct_reg,HR_per9_reg,ERA_reg,FIP_reg
11222,하영민,2024,24 P,28,28,150.1,671,9,8,0,0,168,8,58,101,4.37,1.5,2.73,4.53,4.91,4.74,5.05,0.1505216095380029,0.0864381520119225,0.4796802131912059,0.0640834575260804,0.1509313321861623,0.08630648514748529,0.482721394499951,4.366991582023246,4.52826643809641
11222,하영민,2025,25 P,28,28,153.1,669,7,14,0,0,169,13,41,134,4.99,1.37,1.41,3.79,5.28,5.05,5.36,0.2002989536621823,0.0612855007473841,0.7642064010450687,0.1390134529147982,0.2004687369585245,0.06132284635571223,0.7635295347666176,4.980272917733357,3.78800510832111
11308,고영표,2021,21 P,26,25,166.2,664,11,6,0,1,147,9,27,130,2.92,1.04,5.58,3.22,3.19,3.17,3.15,0.1957831325301204,0.0406626506024096,0.4873646209386282,0.1551204819277108,0.1958539497631637,0.040894980944014024,0.4889225488774419,2.923574803663479,3.22319848654103
11308,고영표,2022,22 P,28,28,182.1,758,13,8,0,0,191,7,23,156,3.26,1.17,5.43,2.75,3.41,3.33,3.21,0.2058047493403693,0.0303430079155672,0.3459637561779242,0.1754617414248021,0.2058157787990167,0.0305367045713851,0.3475264164479982,3.2600726164550107,2.7536990442417815
11308,고영표,2023,23 P,28,27,174.2,706,12,7,0,0,181,7,19,114,2.78,1.15,6.05,3.19,2.94,2.96,2.91,0.1614730878186968,0.0269121813031161,0.3616532721010333,0.1345609065155807,0.16166190221384685,0.027134552784992223,0.36267399118502736,2.782727513254397,3.1917976326778557
11308,고영표,2025,25 P,29,26,161.0,685,11,8,0,0,170,10,30,154,3.3,1.24,4.17,3.14,3.91,3.82,3.65,0.2248175182481751,0.0437956204379562,0.5590062111801242,0.1810218978102189,0.22482767282459695,0.04393910709568949,0.5596290204168873,3.3011793618685825,3.142114735754834
11310,박세웅,2017,17 P,28,28,171.1,725,12,6,0,0,170,21,56,117,3.68,1.32,5.72,5.13,3.89,3.73,3.53,0.1613793103448275,0.0772413793103448,1.1046171829339568,0.0841379310344827,0.16147292825571,0.07714314106225449,1.10377084540332,3.68139607171999,5.126785585103417
11310,박세웅,2020,20 P,28,28,147.1,658,8,10,0,0,177,20,47,108,4.7,1.52,2.46,4.94,5.19,5.15,5.03,0.1641337386018237,0.0714285714285714,1.2236573759347382,0.0927051671732522,0.16431314879710027,0.07143988932264768,1.2203294960424325,4.694387585372912,4.934191156967706
11310,박세웅,2021,21 P,28,28,163.0,685,10,9,0,0,141,20,53,125,3.98,1.19,4.46,4.51,4.14,4.0,3.8,0.1824817518248175,0.0773722627737226,1.1042944785276074,0.1051094890510948,0.1826350568374403,0.07738528729167958,1.1021210376360262,3.9771811412959375,4.5053950423759765
11310,박세웅,2022,22 P,28,28,157.1,679,10,11,0,0,179,8,32,146,3.89,1.34,2.82,2.84,4.58,4.43,4.31,0.2150220913107511,0.0471281296023564,0.4583068109484405,0.1678939617083947,0.21497656412484314,0.047246287325275235,0.4594059889413566,3.886099279398561,2.8437147058865917
11310,박세웅,2023,23 P,27,27,154.0,657,9,7,0,0,145,8,59,129,3.45,1.32,3.68,3.62,4.09,3.93,3.82,0.1963470319634703,0.0898021308980213,0.4675324675324675,0.106544901065449,0.19633545994982848,0.0896477407949877,0.4680031177781728,3.448760389175293,3.6192577112590993
11310,박세웅,2024,24 P,30,30,173.1,759,6,11,0,0,188,13,56,124,4.78,1.41,3.52,4.57,5.35,5.07,4.95,0.1633728590250329,0.0737812911725955,0.6759098786828424,0.0895915678524374,0.16365463870711136,0.07373971735078542,0.6774221867256898,4.775034049647975,4.568265702448981
