player_id,player_name,season,team,G,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,HP,IB,SB,CS,AVG,OBP,SLG,OPS,WAR,oWAR,dWAR,wRC+,R_per_PA,BB_pct,K_pct,HR_pct,ISO,1B,wOBA,BB_pct_reg,K_pct_reg,HR_pct_reg,ISO_reg,wOBA_reg,OBP_reg,SLG_reg
10106,최정,2016,16 3B,141,606,500,106,144,24,1,40,106,77,126,23,2,1,2,0.288,0.403,0.58,0.983,5.89,5.55,0.34,141.2,0.2,0.127062706270627,0.2079207920792079,0.066006600660066,0.292,79,0.4226072607260726,0.12702291532525262,0.207822498286019,0.06595420837983941,0.2918279135024136,0.42255107456027735,0.40298153029199946,0.5798734398381996
10106,최정,2017,17 3B,130,527,430,89,136,18,1,46,113,70,107,19,10,1,5,0.316,0.427,0.684,1.111,6.58,6.03,0.55,169.6,0.232,0.1328273244781783,0.2030360531309298,0.0872865275142315,0.368,71,0.4672675521821632,0.13274448252036794,0.20295432764735563,0.08718632739566733,0.36765171707693073,0.4671026864096784,0.4269112829720759,0.6836427967380954
10106,최정,2018,18 3B,115,489,406,95,99,16,1,35,74,58,129,23,2,9,2,0.244,0.368,0.547,0.915,3.37,2.97,0.4,122.0,0.177,0.1186094069529652,0.263803680981595,0.0715746421267893,0.303,47,0.3964212678936605,0.11854519079022373,0.2636144681336221,0.07150950500753073,0.30279432272320866,0.39640378505121543,0.3680260337595785,0.5469333484599368
10106,최정,2019,19 3B,141,606,503,86,147,27,0,29,99,69,92,26,6,3,2,0.292,0.399,0.519,0.918,5.98,6.25,-0.27,154.4,0.186,0.1138613861386138,0.1518151815181518,0.0478547854785478,0.227,91,0.4001815181518152,0.1138335785717704,0.15180457919091386,0.04781436196575715,0.22686088159229484,0.4001029192380676,0.39894764770276175,0.518860198712614
10106,최정,2020,20 3B,133,553,452,90,122,22,0,33,96,75,98,20,1,8,3,0.27,0.392,0.538,0.93,4.9,4.73,0.17,141.3,0.189,0.1356238698010849,0.1772151898734177,0.0596745027124773,0.268,67,0.4032911392405063,0.13556183326419358,0.17716715196590793,0.05962202825523932,0.26782192975929486,0.40323113283287576,0.39197338587507624,0.5378763296390856
10106,최정,2021,21 3B,134,555,436,92,121,17,1,35,100,84,102,22,3,8,6,0.278,0.41,0.562,0.972,6.51,6.21,0.3,161.3,0.204,0.1513513513513513,0.1837837837837838,0.063063063063063,0.284,68,0.4162702702702702,0.15128330450079538,0.18373696232271178,0.06299622000916194,0.2837553039837738,0.4161601329870951,0.4099321922009356,0.5617669375014266
10106,최정,2022,22 3B,121,505,414,80,110,21,0,26,87,66,96,19,3,12,5,0.266,0.386,0.505,0.891,5.47,5.3,0.17,150.4,0.181,0.1306930693069307,0.1900990099009901,0.0514851485148514,0.239,63,0.3892277227722772,0.13062225507828967,0.19003538063111206,0.051430119710766796,0.23880678644435285,0.3891411133325697,0.3859469093465802,0.504842188479802
10106,최정,2023,23 3B,128,552,471,94,140,31,0,29,87,59,87,15,6,7,3,0.297,0.388,0.548,0.936,5.42,5.68,-0.26,157.6,0.189,0.1068840579710145,0.1576086956521739,0.0525362318840579,0.251,80,0.4039492753623188,0.10686577388021275,0.15759242833599538,0.05247876851451515,0.2507811490124054,0.40383810885200266,0.38795214579676157,0.5477609642088153
10106,최정,2024,24 3B,129,550,468,93,136,27,2,37,107,55,114,20,1,5,1,0.291,0.384,0.594,0.978,4.7,4.79,-0.09,145.9,0.202,0.1,0.2072727272727272,0.0672727272727272,0.303,70,0.4179636363636363,0.09999596869984329,0.20720145615609079,0.0672080164827709,0.3027593761433501,0.41787291535458465,0.3839813425185877,0.5937721653268736
10108,김강민,2019,19 CF,127,460,422,54,114,14,2,8,50,31,103,4,3,15,8,0.27,0.324,0.37,0.694,1.64,1.11,0.53,87.3,0.105,0.067391304347826,0.2239130434782608,0.017391304347826,0.0999999999999999,90,0.3091086956521739,0.0674554928266044,0.22374268886959803,0.01740415989851319,0.10009231046968094,0.30920275917029727,0.32409375738736745,0.3701391336628128
