player_id,player_name,season,team,G,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,HP,IB,SB,CS,AVG,OBP,SLG,OPS,WAR,oWAR,dWAR,wRC+,R_per_PA,BB_pct,K_pct,HR_pct,ISO,1B,wOBA
10636,김성현,2016,16 2B,138,530,479,66,153,28,0,8,65,33,37,6,0,3,3,0.319,0.366,0.428,0.794,2.15,2.32,-0.17,97.3,0.138,0.062264150943396226,0.06981132075471698,0.01509433962264151,0.10899999999999999,117,0.34637735849056606
10640,김헌곤,2019,19 LF,114,467,411,57,122,20,1,5,46,37,41,8,1,10,8,0.297,0.361,0.387,0.748,1.54,1.31,0.23,102.5,0.129,0.07922912205567452,0.08779443254817987,0.010706638115631691,0.09000000000000002,96,0.3302997858672377
10643,김재환,2016,16 LF,134,568,492,107,160,32,3,37,124,71,107,0,3,8,2,0.325,0.407,0.628,1.035,5.9,6.29,-0.39,162.3,0.214,0.125,0.18838028169014084,0.06514084507042253,0.303,88,0.4410387323943662
10643,김재환,2017,17 LF,144,636,544,110,185,34,2,35,115,81,123,7,10,4,1,0.34,0.429,0.603,1.032,7.21,7.56,-0.35,169.9,0.214,0.12735849056603774,0.19339622641509435,0.055031446540880505,0.26299999999999996,114,0.4438836477987421
10643,김재환,2018,18 LF,139,602,527,104,176,36,1,44,133,59,134,9,4,2,0,0.334,0.405,0.657,1.062,6.71,7.3,-0.59,169.6,0.225,0.09800664451827243,0.22259136212624583,0.07308970099667775,0.323,95,0.4509634551495017
10643,김재환,2019,19 LF,136,574,495,76,140,20,5,15,91,63,113,5,5,3,1,0.283,0.362,0.434,0.796,3.14,3.44,-0.29,129.3,0.143,0.10975609756097561,0.19686411149825783,0.02613240418118467,0.15100000000000002,100,0.35029616724738677
10643,김재환,2020,20 LF,140,614,516,82,137,26,1,30,113,91,154,1,3,6,0,0.266,0.373,0.494,0.867,3.98,4.55,-0.57,136.9,0.168,0.1482084690553746,0.250814332247557,0.048859934853420196,0.22799999999999998,80,0.3784201954397394
10643,김재환,2021,21 LF,137,566,475,86,130,23,2,27,102,81,127,5,3,2,3,0.274,0.382,0.501,0.883,4.32,4.96,-0.65,151.7,0.175,0.1431095406360424,0.22438162544169613,0.04770318021201413,0.22699999999999998,78,0.38526501766784454
10643,김재환,2022,22 LF,128,517,448,64,111,24,1,23,72,61,133,4,4,2,1,0.248,0.34,0.46,0.8,2.5,3.05,-0.55,129.8,0.144,0.11798839458413926,0.2572533849129594,0.04448742746615087,0.21200000000000002,63,0.35094777562862667
10643,김재환,2023,23 DH,132,484,405,40,89,15,0,10,46,72,100,5,4,3,1,0.22,0.343,0.331,0.674,0.45,0.81,-0.36,98.8,0.111,0.1487603305785124,0.2066115702479339,0.02066115702479339,0.11100000000000002,64,0.3105165289256198
10643,김재환,2024,24 DH,136,552,474,78,134,28,0,29,92,63,168,6,3,1,1,0.283,0.368,0.525,0.893,3.19,3.47,-0.28,132.0,0.173,0.11413043478260869,0.30434782608695654,0.05253623188405797,0.24200000000000005,77,0.3854710144927536
10644,윤석민,2017,17 DH,142,586,538,90,168,30,1,20,105,33,85,8,0,0,1,0.312,0.357,0.483,0.84,1.35,1.76,-0.42,111.6,0.151,0.05631399317406143,0.14505119453924914,0.034129692832764506,0.17099999999999999,117,0.3658361774744027
10648,김문호,2016,16 LF,140,599,526,77,171,28,3,7,70,62,70,6,1,12,15,0.325,0.401,0.43,0.831,1.05,1.99,-0.94,108.6,0.158,0.10350584307178631,0.11686143572621036,0.011686143572621035,0.10499999999999998,133,0.3682637729549249
10648,김문호,2017,17 LF,131,448,390,49,114,17,1,2,35,37,73,13,4,9,4,0.292,0.372,0.356,0.728,1.16,0.89,0.27,87.5,0.123,0.08258928571428571,0.16294642857142858,0.004464285714285714,0.064,94,0.32580357142857136
10655,정의윤,2016,16 RF,144,616,576,68,179,32,1,27,100,25,76,10,3,2,3,0.311,0.347,0.51,0.857,1.53,1.66,-0.13,107.7,0.152,0.040584415584415584,0.12337662337662338,0.04383116883116883,0.199,119,0.37227272727272726
10659,고종욱,2016,16 LF,133,566,527,92,176,22,9,8,72,28,103,5,1,28,14,0.334,0.37,0.455,0.825,1.99,1.99,0.0,104.7,0.149,0.04946996466431095,0.18197879858657243,0.014134275618374558,0.121,137,0.3607243816254418
10659,고종욱,2017,17 LF,123,453,426,70,133,24,8,8,54,22,92,3,2,16,4,0.312,0.349,0.462,0.811,0.99,1.38,-0.39,102.0,0.136,0.04856512141280353,0.20309050772626933,0.017660044150110375,0.15000000000000002,93,0.3539735099337749
10659,고종욱,2019,19 LF,137,513,492,76,159,25,7,3,56,18,89,1,1,31,10,0.323,0.347,0.421,0.768,2.34,2.18,0.16,108.2,0.13,0.03508771929824561,0.17348927875243664,0.005847953216374269,0.09799999999999998,124,0.33701754385964916
10753,유강남,2018,18 C,132,465,425,53,126,33,0,19,66,28,80,9,1,0,0,0.296,0.352,0.508,0.86,3.37,3.4,-0.04,118.1,0.156,0.060215053763440864,0.17204301075268819,0.04086021505376344,0.21200000000000002,74,0.3730537634408602
10753,유강남,2019,19 C,132,468,418,44,113,22,0,16,49,30,82,13,2,0,0,0.27,0.334,0.438,0.772,3.52,3.54,-0.02,118.2,0.131,0.0641025641025641,0.1752136752136752,0.03418803418803419,0.16799999999999998,75,0.3383547008547008
10753,유강남,2020,20 C,137,478,429,51,112,18,0,16,74,32,84,13,1,1,1,0.261,0.33,0.415,0.745,2.75,2.52,0.23,100.0,0.123,0.06694560669456066,0.17573221757322174,0.03347280334728033,0.15399999999999997,78,0.32912133891213385
10753,유강남,2022,22 C,139,469,416,54,106,16,0,8,47,34,98,11,1,0,0,0.255,0.326,0.351,0.677,2.87,2.58,0.29,95.7,0.106,0.07249466950959488,0.208955223880597,0.017057569296375266,0.09599999999999997,82,0.30166311300639664
10804,박승욱,2024,24 SS,139,468,405,57,106,19,1,7,53,47,120,10,3,4,5,0.262,0.351,0.365,0.716,1.05,1.68,-0.64,86.4,0.121,0.10042735042735043,0.2564102564102564,0.014957264957264958,0.10299999999999998,79,0.32134615384615384
10815,한동민,2018,18 RF,136,562,486,97,138,31,0,41,115,52,124,16,3,4,2,0.284,0.367,0.601,0.968,3.7,3.43,0.27,129.4,0.187,0.09252669039145907,0.2206405693950178,0.07295373665480427,0.317,66,0.41211743772241993
10815,한동민,2019,19 RF,125,502,427,52,113,20,0,12,52,55,100,20,4,0,1,0.265,0.375,0.396,0.771,1.9,2.32,-0.41,119.1,0.143,0.10956175298804781,0.199203187250996,0.02390438247011952,0.131,81,0.3486852589641435
10815,한유섬,2021,21 RF,135,519,442,71,123,18,1,31,95,60,96,10,4,1,0,0.278,0.373,0.534,0.907,3.85,3.8,0.05,142.0,0.179,0.11560693641618497,0.18497109826589594,0.05973025048169557,0.256,73,0.39142581888246636
10815,한유섬,2022,22 RF,135,545,458,62,121,33,1,21,100,66,137,16,6,1,1,0.264,0.372,0.478,0.85,4.53,4.06,0.47,138.7,0.166,0.12110091743119267,0.25137614678899084,0.03853211009174312,0.21399999999999997,66,0.37326605504587157
10815,한유섬,2025,25 RF,128,511,455,50,124,24,0,15,71,46,120,7,3,1,0,0.273,0.347,0.424,0.771,1.82,1.9,-0.08,108.4,0.134,0.09001956947162426,0.23483365949119372,0.029354207436399216,0.15099999999999997,85,0.3413111545988258
10840,신본기,2018,18 SS,139,479,425,55,125,28,1,11,71,33,95,11,2,1,5,0.294,0.357,0.442,0.799,1.4,1.7,-0.29,95.5,0.139,0.06889352818371608,0.19832985386221294,0.022964509394572025,0.14800000000000002,85,0.34784968684759915
10855,서건창,2016,16 2B,140,646,560,111,182,30,7,7,63,69,58,10,2,26,13,0.325,0.406,0.441,0.847,4.59,4.13,0.47,117.8,0.166,0.10681114551083591,0.08978328173374613,0.010835913312693499,0.11599999999999999,138,0.37425696594427244
10855,서건창,2017,17 2B,139,615,539,87,179,28,3,6,76,67,68,1,1,15,6,0.332,0.403,0.429,0.832,4.07,4.21,-0.14,117.9,0.158,0.10894308943089431,0.11056910569105691,0.00975609756097561,0.09699999999999998,142,0.36804878048780487
10855,서건창,2019,19 2B,113,486,426,67,128,23,3,2,41,49,50,3,1,17,3,0.3,0.373,0.383,0.756,2.44,2.69,-0.25,117.0,0.133,0.10082304526748971,0.102880658436214,0.00411522633744856,0.08300000000000002,100,0.3358847736625515
10855,서건창,2020,20 2B,135,595,484,79,134,28,5,5,52,91,58,5,1,24,10,0.277,0.39,0.386,0.776,2.87,2.64,0.23,117.3,0.149,0.15294117647058825,0.09747899159663866,0.008403361344537815,0.10899999999999999,96,0.34620168067226886
10855,서건창,2021,21 2B,144,600,513,78,130,24,2,6,52,69,78,9,2,12,4,0.253,0.35,0.343,0.693,3.17,2.69,0.47,97.6,0.114,0.115,0.13,0.01,0.09000000000000002,98,0.31271666666666664
10881,이승엽,2016,16 DH,142,623,542,91,164,32,2,27,118,65,89,8,1,5,2,0.303,0.38,0.518,0.898,2.66,2.69,-0.02,117.2,0.17,0.1043338683788122,0.14285714285714285,0.04333868378812199,0.21500000000000002,103,0.38982343499197436
10881,이승엽,2017,17 DH,135,533,472,65,132,30,5,24,87,47,85,6,6,1,1,0.28,0.347,0.517,0.864,1.36,1.24,0.12,106.6,0.151,0.08818011257035648,0.15947467166979362,0.0450281425891182,0.237,73,0.3720825515947467
10891,박세혁,2019,19 C,137,505,441,58,123,19,9,4,63,41,68,7,1,8,2,0.279,0.345,0.39,0.735,3.84,3.95,-0.11,113.7,0.125,0.08118811881188119,0.13465346534653466,0.007920792079207921,0.11099999999999999,91,0.31966336633663367
10892,구자욱,2016,16 1B,108,495,428,105,147,19,13,14,77,55,68,5,1,10,5,0.343,0.42,0.547,0.967,4.23,3.97,0.26,140.9,0.203,0.1111111111111111,0.13737373737373737,0.028282828282828285,0.20400000000000001,101,0.4162222222222222
10892,구자욱,2017,17 RF,144,647,564,108,175,39,10,21,107,63,138,10,1,10,4,0.31,0.383,0.527,0.91,4.14,4.25,-0.11,120.7,0.169,0.0973724884080371,0.2132921174652241,0.03245749613601236,0.21700000000000003,105,0.39250386398763526
10892,구자욱,2018,18 RF,116,529,478,100,159,26,5,20,84,43,110,5,2,10,0,0.333,0.392,0.533,0.925,3.1,3.37,-0.28,123.7,0.182,0.08128544423440454,0.20793950850661624,0.03780718336483932,0.2,108,0.40172022684310016
10892,구자욱,2019,19 RF,122,526,475,66,127,27,6,15,71,38,88,7,2,11,3,0.267,0.327,0.444,0.771,2.54,2.07,0.47,104.1,0.13,0.07224334600760456,0.16730038022813687,0.028517110266159697,0.177,79,0.33665399239543725
10892,구자욱,2020,20 RF,118,510,446,70,137,27,2,15,78,51,91,8,3,19,5,0.307,0.385,0.478,0.863,3.3,3.04,0.26,121.2,0.168,0.1,0.1784313725490196,0.029411764705882353,0.17099999999999999,93,0.3779411764705882
10892,구자욱,2021,21 RF,139,610,543,107,166,30,10,22,88,48,98,6,3,27,4,0.306,0.361,0.519,0.88,4.9,4.4,0.5,129.8,0.166,0.07868852459016394,0.16065573770491803,0.036065573770491806,0.21300000000000002,104,0.3778688524590164
10892,구자욱,2023,23 RF,119,515,453,65,152,37,1,11,71,53,81,4,2,12,4,0.336,0.407,0.494,0.901,5.43,5.02,0.41,154.3,0.185,0.1029126213592233,0.15728155339805824,0.021359223300970873,0.15799999999999997,103,0.3938446601941748
10892,구자욱,2024,24 LF,129,568,493,92,169,39,1,33,115,55,73,12,4,13,4,0.343,0.417,0.627,1.044,5.88,5.79,0.08,162.3,0.228,0.09683098591549295,0.12852112676056338,0.058098591549295774,0.284,96,0.44450704225352117
10892,구자욱,2025,25 LF,142,616,529,106,169,43,2,19,96,73,91,5,7,4,1,0.319,0.402,0.516,0.918,4.48,5.11,-0.63,143.6,0.185,0.1185064935064935,0.14772727272727273,0.030844155844155844,0.197,105,0.39800324675324683
10894,류지혁,2022,22 3B,127,477,405,55,111,19,2,2,48,56,83,6,0,8,4,0.274,0.369,0.346,0.715,2.02,2.23,-0.21,109.6,0.126,0.11740041928721175,0.1740041928721174,0.0041928721174004195,0.07199999999999995,88,0.32044025157232703
10894,류지혁,2023,23 3B,132,522,455,63,122,11,1,2,45,46,73,6,1,26,2,0.268,0.34,0.31,0.65,0.4,1.03,-0.62,84.8,0.099,0.08812260536398467,0.13984674329501914,0.0038314176245210726,0.04199999999999998,108,0.2911302681992337
10894,류지혁,2025,25 2B,129,464,400,54,112,14,0,1,37,33,73,13,0,11,6,0.28,0.351,0.323,0.674,1.51,1.12,0.39,84.1,0.108,0.07112068965517242,0.15732758620689655,0.0021551724137931034,0.04299999999999998,97,0.29814655172413795
10913,하주석,2017,17 SS,111,470,432,69,123,18,8,11,52,23,83,5,0,7,6,0.285,0.328,0.44,0.768,2.3,1.9,0.4,89.4,0.121,0.04893617021276596,0.17659574468085107,0.023404255319148935,0.15500000000000003,86,0.32963829787234045
10913,하주석,2021,21 SS,138,594,525,84,143,27,3,10,68,51,135,10,1,23,6,0.272,0.346,0.392,0.738,3.02,3.27,-0.25,102.5,0.123,0.08585858585858586,0.22727272727272727,0.016835016835016835,0.12,103,0.32695286195286194
10935,이천웅,2019,19 CF,138,613,546,88,168,24,3,2,48,57,82,5,1,21,10,0.308,0.378,0.374,0.752,2.47,3.28,-0.82,121.7,0.134,0.0929853181076672,0.13376835236541598,0.0032626427406199023,0.066,139,0.3363458401305057
11087,강승호,2022,22 2B,134,487,444,54,117,28,1,10,62,29,100,3,0,13,5,0.264,0.31,0.399,0.709,2.88,2.42,0.47,98.0,0.109,0.059548254620123205,0.2053388090349076,0.02053388090349076,0.135,78,0.3075359342915811
11087,강승호,2023,23 2B,127,459,419,51,111,18,6,7,59,27,110,6,0,13,6,0.265,0.316,0.387,0.703,1.54,1.47,0.07,98.3,0.11,0.058823529411764705,0.23965141612200436,0.015250544662309368,0.122,80,0.30812636165577345
11087,강승호,2024,24 2B,140,566,521,81,146,34,7,18,81,32,158,7,4,16,5,0.28,0.328,0.476,0.804,3.83,3.02,0.81,104.3,0.136,0.05653710247349823,0.2791519434628975,0.03180212014134275,0.19599999999999995,87,0.34782685512367495
11137,박민우,2016,16 2B,121,515,435,84,149,16,6,3,55,55,70,8,1,20,6,0.343,0.42,0.428,0.848,4.0,4.01,-0.01,124.2,0.17,0.10679611650485436,0.13592233009708737,0.005825242718446602,0.08499999999999996,124,0.3697281553398058
11137,박민우,2017,17 2B,106,452,388,84,141,25,4,3,47,46,51,11,0,11,1,0.363,0.441,0.472,0.913,4.89,5.06,-0.17,143.7,0.192,0.10176991150442478,0.11283185840707964,0.00663716814159292,0.10899999999999999,109,0.40088495575221245
11137,박민우,2018,18 2B,115,460,411,68,133,22,5,5,33,32,51,10,3,17,5,0.324,0.383,0.438,0.821,2.69,2.81,-0.12,107.6,0.151,0.06956521739130435,0.1108695652173913,0.010869565217391304,0.11399999999999999,101,0.3602391304347826
11137,박민우,2019,19 2B,125,526,468,89,161,23,8,1,45,41,40,9,1,18,7,0.344,0.403,0.434,0.837,5.26,4.95,0.3,132.9,0.162,0.0779467680608365,0.07604562737642585,0.0019011406844106464,0.09000000000000002,129,0.3685361216730038
11137,박민우,2020,20 2B,126,530,467,82,161,27,5,8,63,36,48,15,2,13,6,0.345,0.402,0.475,0.877,5.45,4.65,0.79,131.0,0.176,0.06792452830188679,0.09056603773584905,0.01509433962264151,0.13,121,0.38211320754716976
11137,박민우,2022,22 2B,104,451,390,61,104,22,1,4,38,42,55,10,5,21,4,0.267,0.351,0.359,0.71,2.83,2.69,0.14,101.2,0.12,0.09312638580931264,0.12195121951219512,0.008869179600886918,0.09199999999999997,77,0.3163414634146342
11137,박민우,2023,23 2B,124,509,452,76,143,20,7,2,46,40,57,9,3,26,7,0.316,0.381,0.405,0.786,4.53,4.17,0.36,123.4,0.146,0.07858546168958742,0.11198428290766209,0.003929273084479371,0.08900000000000002,114,0.34671905697445976
11137,박민우,2024,24 2B,121,528,457,75,150,26,2,8,50,54,79,9,4,32,7,0.328,0.406,0.446,0.852,4.85,4.26,0.58,129.6,0.172,0.10227272727272728,0.14962121212121213,0.015151515151515152,0.118,114,0.3754924242424243
11137,박민우,2025,25 2B,117,468,404,64,122,25,8,3,67,44,64,12,5,28,8,0.302,0.384,0.426,0.81,4.38,3.72,0.66,123.3,0.152,0.09401709401709402,0.13675213675213677,0.00641025641025641,0.124,86,0.35587606837606844
11162,나성범,2016,16 RF,144,653,572,116,177,37,2,22,113,67,136,9,2,7,4,0.309,0.388,0.497,0.885,4.34,3.96,0.38,125.1,0.171,0.10260336906584992,0.2082695252679939,0.033690658499234305,0.188,116,0.3864931087289433
11162,나성범,2017,17 RF,125,561,498,103,173,42,2,24,99,48,116,12,10,17,7,0.347,0.415,0.584,0.999,5.9,5.3,0.6,153.8,0.206,0.0855614973262032,0.20677361853832443,0.0427807486631016,0.237,105,0.4317112299465241
11162,나성범,2018,18 RF,144,620,556,110,177,36,3,23,91,44,131,15,4,15,2,0.318,0.381,0.518,0.899,4.3,3.79,0.52,123.4,0.173,0.07096774193548387,0.21129032258064517,0.037096774193548385,0.2,115,0.39095161290322583
11162,나성범,2020,20 DH,130,584,525,115,170,37,2,34,112,49,148,9,2,3,1,0.324,0.39,0.596,0.986,5.09,5.12,-0.03,151.4,0.206,0.0839041095890411,0.2534246575342466,0.05821917808219178,0.27199999999999996,97,0.4250856164383562
11162,나성범,2021,21 DH,144,623,570,96,160,29,1,33,101,38,155,11,2,1,2,0.281,0.335,0.509,0.844,3.02,3.26,-0.24,121.4,0.152,0.060995184590690206,0.24879614767255218,0.052969502407704656,0.22799999999999998,97,0.36632423756019267
11162,나성범,2022,22 RF,144,649,563,92,180,39,2,21,97,64,137,17,6,6,1,0.32,0.402,0.508,0.91,7.16,6.83,0.33,161.8,0.186,0.09861325115562404,0.2110939907550077,0.032357473035439135,0.188,118,0.3979815100154084
11165,노진혁,2020,20 SS,132,484,427,70,117,22,3,20,82,49,106,5,3,0,4,0.274,0.356,0.48,0.836,4.2,3.66,0.54,115.8,0.156,0.1012396694214876,0.2190082644628099,0.04132231404958678,0.20599999999999996,72,0.36423553719008267
11165,노진혁,2022,22 3B,115,451,396,50,111,24,0,15,75,45,105,2,3,2,0,0.28,0.353,0.455,0.808,2.96,3.53,-0.57,123.7,0.145,0.09977827050997783,0.2328159645232816,0.03325942350332594,0.175,72,0.3515521064301552
11172,권희동,2017,17 LF,141,554,472,72,135,20,2,19,86,51,90,17,1,3,3,0.286,0.371,0.458,0.829,3.01,2.34,0.67,113.1,0.151,0.09205776173285199,0.1624548736462094,0.03429602888086643,0.17200000000000004,94,0.3603429602888087
11172,권희동,2024,24 LF,123,511,416,66,125,22,1,13,77,77,63,10,1,4,0,0.3,0.417,0.452,0.869,3.89,3.6,0.29,137.9,0.182,0.1506849315068493,0.1232876712328767,0.025440313111545987,0.15200000000000002,89,0.38434442270058716
11172,권희동,2025,25 LF,136,456,358,56,88,24,0,6,39,77,80,11,0,5,5,0.246,0.393,0.363,0.756,2.76,2.62,0.13,124.8,0.154,0.16885964912280702,0.17543859649122806,0.013157894736842105,0.11699999999999999,58,0.3415570175438596
11190,박해민,2016,16 CF,141,641,564,109,169,26,12,4,61,49,87,3,2,52,15,0.3,0.357,0.41,0.767,2.82,2.08,0.74,90.9,0.131,0.07644305772230889,0.1357254290171607,0.0062402496099844,0.10999999999999999,127,0.32739469578783154
11190,박해민,2017,17 CF,144,638,570,96,162,25,8,7,54,50,78,1,0,40,12,0.284,0.338,0.393,0.731,1.88,1.11,0.77,75.8,0.107,0.07836990595611286,0.12225705329153605,0.0109717868338558,0.10900000000000004,122,0.31851097178683385
11190,박해민,2018,18 CF,144,649,576,114,172,30,10,9,68,56,99,3,0,36,10,0.299,0.36,0.432,0.792,3.0,2.53,0.48,94.1,0.14,0.08628659476117104,0.15254237288135594,0.01386748844375963,0.133,123,0.3443297380585516
11190,박해민,2019,19 CF,144,581,506,64,121,16,7,5,44,58,82,2,0,24,7,0.239,0.318,0.328,0.646,2.17,1.01,1.15,76.5,0.095,0.09982788296041308,0.14113597246127366,0.008605851979345954,0.08900000000000002,93,0.2863855421686747
11190,박해민,2020,20 CF,132,541,489,84,142,18,5,11,55,39,77,3,1,34,12,0.29,0.345,0.415,0.76,3.36,1.96,1.4,93.5,0.129,0.07208872458410351,0.1423290203327172,0.02033271719038817,0.125,108,0.33133086876155265
11190,박해민,2021,21 CF,127,542,454,78,132,22,1,5,54,69,82,3,2,36,15,0.291,0.383,0.377,0.76,3.45,3.08,0.37,109.6,0.14,0.12730627306273062,0.15129151291512916,0.00922509225092251,0.08600000000000002,104,0.33651291512915127
11190,박해민,2022,22 CF,144,636,570,97,165,20,8,3,49,44,85,9,0,24,6,0.289,0.347,0.368,0.715,4.3,3.13,1.17,107.0,0.118,0.06918238993710692,0.13364779874213836,0.0047169811320754715,0.07900000000000001,134,0.3156603773584906
11190,박해민,2023,23 CF,144,558,485,80,138,14,2,6,59,45,74,3,0,26,12,0.285,0.348,0.359,0.707,3.46,2.54,0.92,103.4,0.117,0.08064516129032258,0.13261648745519714,0.010752688172043012,0.07400000000000001,116,0.3047849462365591
11190,박해민,2024,24 CF,144,553,482,72,127,16,6,6,56,46,101,11,0,43,13,0.263,0.336,0.359,0.695,2.1,1.5,0.59,86.1,0.112,0.08318264014466546,0.18264014466546113,0.0108499095840868,0.09599999999999997,99,0.30815551537070524
11190,박해민,2025,25 CF,144,544,442,80,122,18,2,3,43,68,94,8,0,49,14,0.276,0.379,0.346,0.725,4.55,3.36,1.19,115.7,0.136,0.125,0.17279411764705882,0.0055147058823529415,0.06999999999999995,99,0.3183639705882353
11212,배정대,2020,20 CF,144,615,533,88,154,25,3,13,65,68,142,5,0,22,13,0.289,0.372,0.42,0.792,4.09,3.57,0.52,111.2,0.147,0.11056910569105691,0.23089430894308943,0.02113821138211382,0.131,113,0.3495934959349594
11212,배정대,2021,21 CF,144,595,510,85,132,23,1,12,68,65,132,12,2,19,7,0.259,0.353,0.378,0.731,3.02,2.65,0.37,102.0,0.128,0.1092436974789916,0.2218487394957983,0.020168067226890758,0.119,96,0.32766386554621857
11212,배정대,2022,22 CF,144,575,508,64,135,24,2,6,56,54,126,4,0,19,4,0.266,0.339,0.356,0.695,2.09,2.2,-0.12,92.8,0.112,0.09391304347826086,0.21913043478260869,0.010434782608695653,0.08999999999999997,103,0.3097913043478261
11213,양석환,2017,17 1B,132,496,445,62,117,27,3,14,83,38,93,6,2,3,7,0.263,0.326,0.431,0.757,1.09,0.68,0.41,90.8,0.115,0.07661290322580645,0.1875,0.028225806451612902,0.16799999999999998,73,0.33076612903225805
11213,양석환,2021,21 3B,133,546,488,66,133,22,0,28,96,42,136,9,2,2,3,0.273,0.337,0.49,0.827,2.4,2.83,-0.43,127.3,0.147,0.07692307692307693,0.2490842490842491,0.05128205128205128,0.21699999999999997,83,0.35910256410256414
11213,양석환,2022,22 1B,107,446,405,58,99,14,1,20,51,32,101,7,3,1,0,0.244,0.309,0.432,0.741,0.93,1.4,-0.48,108.9,0.121,0.07174887892376682,0.226457399103139,0.04484304932735426,0.188,64,0.3261883408071749
11213,양석환,2023,23 1B,140,582,524,73,147,28,0,21,89,41,133,6,3,4,0,0.281,0.333,0.454,0.787,2.92,2.51,0.41,119.4,0.135,0.070446735395189,0.22852233676975944,0.03608247422680412,0.173,98,0.34276632302405496
11213,양석환,2024,24 1B,142,593,533,83,131,25,1,34,107,49,128,7,1,5,3,0.246,0.316,0.488,0.804,2.24,1.86,0.37,104.5,0.136,0.08263069139966273,0.21585160202360876,0.05733558178752108,0.242,71,0.348752107925801
11215,채은성,2016,16 RF,128,451,403,64,126,20,3,9,81,31,75,7,0,7,3,0.313,0.365,0.444,0.809,1.79,1.56,0.23,106.8,0.141,0.06873614190687362,0.1662971175166297,0.019955654101995565,0.131,94,0.3531042128603104
11215,채은성,2018,18 RF,139,578,529,78,175,36,2,25,119,35,97,9,1,3,1,0.331,0.379,0.548,0.927,3.57,4.4,-0.83,136.4,0.181,0.06055363321799308,0.16782006920415224,0.04325259515570934,0.21700000000000003,112,0.4009861591695502
11215,채은성,2019,19 RF,128,514,470,59,148,18,1,12,72,24,67,12,1,2,2,0.315,0.358,0.434,0.792,3.03,2.91,0.12,127.0,0.139,0.04669260700389105,0.1303501945525292,0.023346303501945526,0.119,117,0.34826848249027237
11215,채은성,2020,20 RF,109,464,416,59,122,17,2,15,88,32,69,9,1,0,3,0.293,0.351,0.452,0.803,1.62,1.79,-0.17,115.8,0.142,0.06896551724137931,0.14870689655172414,0.032327586206896554,0.15900000000000003,88,0.35174568965517244
11215,채은성,2021,21 RF,110,448,387,59,107,20,0,16,82,38,80,16,2,4,2,0.276,0.359,0.452,0.811,2.41,2.62,-0.21,128.9,0.148,0.08482142857142858,0.17857142857142858,0.03571428571428571,0.176,71,0.35698660714285707
11215,채은성,2022,22 1B,126,526,467,48,138,26,2,12,83,27,88,21,3,6,7,0.296,0.354,0.437,0.791,2.19,2.19,0.0,128.1,0.142,0.051330798479087454,0.16730038022813687,0.022813688212927757,0.14100000000000001,98,0.34682509505703424
11215,채은성,2023,23 1B,137,596,521,71,137,17,0,23,84,52,102,20,8,0,0,0.263,0.351,0.428,0.779,1.85,2.01,-0.16,117.0,0.138,0.087248322147651,0.17114093959731544,0.03859060402684564,0.16499999999999998,97,0.3464765100671141
11215,채은성,2024,24 1B,124,498,436,61,118,24,0,20,83,49,83,8,1,1,1,0.271,0.351,0.463,0.814,1.18,1.36,-0.18,108.9,0.147,0.09839357429718876,0.16666666666666666,0.040160642570281124,0.192,74,0.3572489959839357
11215,채은성,2025,25 1B,132,527,480,54,138,27,1,19,88,31,96,13,5,1,2,0.288,0.347,0.467,0.814,1.37,1.95,-0.57,118.4,0.143,0.058823529411764705,0.18216318785578747,0.036053130929791274,0.17900000000000005,91,0.3558823529411765
11224,김하성,2016,16 SS,144,599,526,92,148,29,7,20,84,60,80,6,2,28,15,0.281,0.358,0.477,0.835,3.79,3.73,0.06,104.8,0.148,0.1001669449081803,0.1335559265442404,0.0333889816360601,0.19599999999999995,92,0.3635559265442404
11224,김하성,2017,17 SS,141,601,526,90,159,36,3,23,114,58,65,8,2,16,8,0.302,0.376,0.513,0.889,5.96,5.35,0.61,124.6,0.167,0.09650582362728785,0.10815307820299501,0.03826955074875208,0.21100000000000002,97,0.384342762063228
11224,김하성,2018,18 SS,129,576,511,95,147,27,4,20,84,54,81,5,2,8,2,0.288,0.358,0.474,0.832,4.27,3.81,0.46,109.2,0.151,0.09375,0.140625,0.034722222222222224,0.186,96,0.36296875
11224,김하성,2019,19 SS,139,625,540,112,166,38,2,19,104,70,80,7,4,33,4,0.307,0.389,0.491,0.88,7.27,7.65,-0.38,150.2,0.171,0.112,0.128,0.0304,0.184,107,0.383952
11224,김하성,2020,20 SS,138,622,533,111,163,24,1,30,109,75,68,8,3,23,2,0.306,0.397,0.523,0.92,7.27,7.22,0.05,148.7,0.188,0.12057877813504823,0.10932475884244373,0.04823151125401929,0.21700000000000003,108,0.39988745980707396
11233,이창진,2019,19 CF,133,470,400,57,108,25,1,6,48,57,92,4,0,8,8,0.27,0.363,0.383,0.746,2.21,2.4,-0.19,110.4,0.13,0.12127659574468085,0.19574468085106383,0.01276595744680851,0.11299999999999999,76,0.331531914893617
11252,테임즈,2016,16 1B,123,529,436,118,140,30,3,40,121,74,103,12,6,13,4,0.321,0.427,0.679,1.106,5.15,5.59,-0.45,170.7,0.233,0.13988657844990549,0.1947069943289225,0.07561436672967864,0.35800000000000004,67,0.46557655954631383
